year,happy,satisfied_life,satisfied_somerville,age,children_home,ward,precinct,student,convenient_transport,direction_somerville,housing,primary_transport,lived_here
2019,6,6,7,32,No,2,1,No,8,Right direction,Own,Walk,7
2019,6,7,8,36,Yes,2,1,No,9,Right direction,Rent,Walk,10
2019,9,8,9,52,No,5,2,No,9,Right direction,Own,Public transit,12
2019,8,8,9,47,Yes,3,3,No,8,Right direction,Own,Car,15
2019,8,7,8,39,No,3,1,No,7,Not sure,Rent,Car,5
2019,8,8,8,28,No,5,1,No,2,Right direction,Rent,Car,5
2019,8,8,9,35,No,3,3,No,9,Right direction,Rent,Car,10
2019,1,6,6,29,No,3,2,999,8,Right direction,Rent,Public transit,5
2019,9,9,8,30,No,5,1,No,8,Right direction,Rent,Walk,4
2019,10,9,3,40,No,5,1,No,2,Wrong track,Rent,Car,40
2019,10,10,10,80,No,3,2,999,10,Right direction,Rent,Car,5
2019,8,7,9,33,No,3,2,No,8,Right direction,Rent,Public transit,11
2019,7,7,9,43,Yes,2,2,No,10,Right direction,Rent,Walk,2
2019,9,10,9,43,No,3,1,No,9,Right direction,Own,Bike,1
2019,7,6,9,32,No,6,3,No,6,Right direction,Rent,Multiple Modes,6
2019,8,8,9,33,No,6,3,No,10,Not sure,Rent,Multiple Modes,10
2019,9,9,9,29,No,7,1,999,8,Right direction,Rent,Public transit,1
2019,7,9,9,37,Yes,3,2,No,10,Right direction,Own,Bike,4
2019,9,9,9,73,No,7,1,No,10,Right direction,Own,Public transit,32
2019,6,6,3,35,No,5,2,Yes,1,Wrong track,Rent,Car,6
2019,8,9,9,69,No,5,3,No,8,Right direction,Own,Car,69
2019,7,9,8,34,Yes,5,1,No,7,Right direction,Own,Bike,3
2019,8,8,7,33,No,2,2,Yes,10,Not sure,Rent,Bike,2
2019,7,9,9,28,No,6,3,No,4,Not sure,Rent,Multiple Modes,1
2019,9,9,10,56,No,6,2,No,10,Right direction,Own,Walk,26
2019,7,7,8,44,Yes,7,2,No,7,Right direction,Own,Multiple Modes,16
2019,3,3,8,72,No,1,1,No,1,Not sure,Own,Car,25
2019,8,7,10,65,No,7,2,No,8,Right direction,Own,Car,55
2019,9,8,9,53,No,2,3,No,7,Right direction,Own,Car,12
2019,4,4,4,60,No,7,2,999,5,Not sure,Rent,Public transit,36
2019,9,10,9,69,No,6,3,No,10,Right direction,Own,Car,28
2019,8,9,7,27,No,5,3,No,9,Not sure,Rent,Public transit,2
2019,1,5,1,81,No,3,2,No,10,Wrong track,Rent,Multiple Modes,18
2019,2,6,2,53,Yes,3,1,No,1,Wrong track,Rent,Multiple Modes,51
2019,8,8,8,33,Yes,3,3,No,7,Right direction,Own,Car,7
2019,1,10,1,61,No,3,3,No,1,Wrong track,Own,Car,50
2019,9,8,9,68,No,2,3,No,8,Right direction,Own,Bike,9
2019,9,9,9,28,No,7,3,No,7,Right direction,Own,Car,4
2019,8,9,9,45,Yes,3,2,No,9,Right direction,Own,Car,15
2019,10,9,9,56,No,2,1,No,7,Right direction,Own,Multiple Modes,24
2019,10,10,10,85,No,5,2,No,2,Not sure,Rent,Multiple Modes,46
2019,4,6,7,31,No,6,2,Yes,7,Not sure,Rent,Walk,3
2019,10,9,9,61,No,4,2,No,8,Right direction,Rent,Multiple Modes,10
2019,9,9,9,55,No,6,1,No,8,Right direction,Rent,Car,22
2019,6,6,8,70,No,3,2,No,6,Not sure,Rent,Public transit,40
2019,8,6,999,58,No,3,2,Yes,5,Right direction,Own,Multiple Modes,3
2019,7,7,8,31,No,1,1,No,3,999,Rent,Public transit,2
2019,1,1,1,42,No,3,1,No,1,Wrong track,Rent,Car,3
2019,3,1,1,36,999,3,1,999,1,Wrong track,Rent,Multiple Modes,6
2019,7,8,3,69,No,7,1,No,5,Wrong track,Own,Car,20
2019,8,10,9,66,No,2,1,No,1,Wrong track,Own,Car,66
2019,8,8,7,25,No,2,1,No,8,Right direction,Rent,Bike,7
2019,8,8,9,25,No,2,1,No,8,Right direction,Rent,Public transit,3
2019,5,6,7,33,No,2,2,No,5,Not sure,Own,Car,7
2019,5,5,5,58,No,1,1,No,8,Not sure,Own,Multiple Modes,53
2019,9,9,9,63,No,6,1,No,7,Right direction,Own,Multiple Modes,33
2019,6,5,7,29,No,7,2,No,7,Right direction,Rent,Car,2
2019,9,8,7,72,No,2,1,No,6,Not sure,Rent,Car,37
2019,7,6,8,26,No,6,2,No,7,Right direction,Rent,Multiple Modes,2
2019,8,8,9,37,No,3,3,No,9,Right direction,Rent,Walk,10
2019,10,10,10,44,No,4,2,999,10,Not sure,Own,Car,14
2019,7,8,9,39,Yes,6,3,No,7,Not sure,Own,Multiple Modes,10
2019,8,8,8,53,No,1,3,No,8,Right direction,Own,Public transit,20
2019,5,6,8,48,No,2,3,No,8,Right direction,Rent,Multiple Modes,14
2019,10,10,10,59,No,1,2,No,10,Right direction,Own,Car,25
2019,7,7,6,69,No,3,2,No,8,Wrong track,Own,Walk,56
2019,9,9,8,30,No,7,3,No,9,Right direction,Own,Car,3
2019,6,7,9,28,No,2,2,Yes,8,Right direction,Rent,Walk,6
2019,8,8,8,43,No,2,2,No,6,Right direction,Own,Car,12
2019,8,8,7,26,No,6,3,No,7,Wrong track,Rent,Multiple Modes,3
2019,7,7,7,60,No,6,2,No,6,Not sure,Rent,Multiple Modes,50
2019,4,5,5,90,No,1,2,No,10,Right direction,Rent,Public transit,90
2019,6,5,6,60,No,6,3,No,3,Not sure,Own,Multiple Modes,30
2019,8,8,9,33,No,5,3,No,7,Right direction,Rent,Public transit,5
2019,7,8,9,31,No,3,1,Yes,6,Right direction,Own,Multiple Modes,5
2019,8,8,6,34,No,6,1,No,7,Right direction,Rent,Walk,8
2019,6,6,9,60,Yes,5,3,No,10,Right direction,Own,Car,20
2019,7,6,7,52,No,2,3,No,8,Not sure,Rent,Multiple Modes,18
2019,8,8,7,24,No,2,3,No,7,Right direction,Rent,Bike,2
2019,8,8,8,31,No,3,3,No,9,Right direction,Rent,Multiple Modes,5
2019,9,9,10,58,No,7,3,No,10,Right direction,Own,Car,14
2019,2,5,2,27,No,1,1,No,4,Not sure,Rent,Multiple Modes,2
2019,8,4,4,26,No,3,1,Yes,3,Wrong track,Rent,Bike,1
2019,9,9,9,38,Yes,5,2,No,4,Right direction,Own,Public transit,15
2019,5,5,9,33,No,4,3,No,7,Right direction,Rent,Car,8
2019,5,10,5,53,No,3,2,No,4,Not sure,Rent,Car,5
2019,8,8,6,32,No,5,2,No,8,Not sure,Rent,Bike,3
2019,8,8,9,63,No,6,1,No,3,Right direction,Own,Multiple Modes,60
2019,8,8,8,34,No,6,1,No,9,Right direction,Rent,Public transit,2
2019,4,7,7,42,No,3,3,No,7,Right direction,Own,Public transit,6
2019,7,8,7,45,No,6,3,No,8,Not sure,Rent,Walk,11
2019,9,7,10,28,No,6,3,No,10,Right direction,Own,Car,2
2019,9,9,9,50,No,2,1,No,3,Right direction,Own,Car,10
2019,999,9,6,63,No,7,1,No,3,Right direction,Own,Car,53
2019,8,8,9,58,No,6,2,No,5,Right direction,Own,Car,3
2019,8,8,8,70,No,7,1,No,6,Right direction,Own,Car,37
2019,8,9,8,35,No,3,1,No,6,Not sure,Rent,Car,6
2019,10,10,1,69,No,6,3,No,5,Wrong track,Own,Car,69
2019,10,10,10,34,No,5,1,No,9,Right direction,Rent,Car,8
2019,7,8,8,26,No,4,2,No,7,Right direction,Rent,Car,3
2019,6,7,7,23,No,3,3,No,7,Not sure,Rent,Car,1
2019,9,9,8,64,No,7,3,No,10,999,Own,Multiple Modes,25
2019,7,10,7,28,No,2,3,No,9,Right direction,Own,Car,20
2019,8,7,10,43,Yes,2,2,No,10,Right direction,Rent,Bike,9
2019,4,7,9,27,No,5,3,No,4,Right direction,Own,Public transit,5
2019,5,7,6,53,Yes,4,2,No,3,Not sure,Own,Walk,20
2019,6,6,8,36,Yes,2,2,999,5,Right direction,Own,Car,10
2019,7,8,8,58,No,6,2,No,8,Not sure,Own,Walk,3
2019,9,9,9,32,No,5,1,No,8,Right direction,Own,Bike,8
2019,999,999,7,52,No,5,3,999,7,999,Rent,Public transit,1
2019,8,9,9,32,No,1,3,No,8,Not sure,Rent,Car,11
2019,7,8,7,41,No,2,3,No,2,Right direction,Rent,Car,5
2019,8,8,8,76,No,4,3,No,6,Right direction,Own,Car,33
2019,7,10,7,41,Yes,2,1,No,5,Right direction,Own,Multiple Modes,6
2019,9,10,8,33,Yes,5,3,No,4,Not sure,Own,Car,2
2019,7,7,9,40,No,5,3,No,8,Not sure,Rent,Bike,13
2019,8,8,7,36,No,2,2,999,7,Right direction,Own,Car,7
2019,8,8,8,60,No,1,3,No,8,Not sure,Own,Multiple Modes,20
2019,6,8,7,27,No,5,1,No,4,Not sure,Rent,Bike,5
2019,10,9,9,55,No,1,2,No,8,Not sure,Rent,Walk,2
2019,7,7,9,72,No,1,3,No,8,Not sure,Own,Car,65
2019,7,8,4,66,No,6,3,No,4,Wrong track,Own,Car,66
2019,4,7,8,26,No,3,3,Yes,8,Right direction,Rent,Public transit,2
2019,7,6,6,33,No,2,1,No,4,Not sure,Rent,Walk,4
2019,7,8,2,59,No,1,3,No,9,Not sure,Rent,Multiple Modes,18
2019,7,5,8,25,No,3,2,No,8,Right direction,Rent,Bike,2
2019,8,8,10,43,No,5,3,No,8,Right direction,Own,Multiple Modes,20
2019,7,8,9,28,No,5,3,No,8,Right direction,Rent,Public transit,5
2019,9,9,8,39,No,2,2,No,8,Not sure,Own,Car,10
2019,7,7,8,60,No,3,1,No,7,Right direction,Rent,Public transit,7
2019,7,7,5,62,No,7,2,No,6,Not sure,Rent,Public transit,19
2019,5,4,8,48,Yes,7,2,No,8,Right direction,Own,Public transit,15
2019,8,9,9,31,No,6,1,No,9,Right direction,Rent,Multiple Modes,3
2019,6,9,8,29,No,2,2,No,7,Not sure,Rent,Walk,5
2019,6,8,6,66,No,3,3,No,5,Not sure,Own,Walk,9.5
2019,10,10,9,62,No,5,3,No,4,Not sure,Own,Car,35
2019,8,7,6,46,No,7,1,No,2,Not sure,Rent,Car,15
2019,8,8,7,43,No,3,2,No,7,Not sure,Own,Car,20
2019,6,6,7,35,No,3,2,No,5,Right direction,Own,Car,2
2019,4,8,7,81,No,3,3,No,3,Not sure,Own,Car,70
2019,10,10,10,83,No,7,3,No,10,Right direction,Rent,Public transit,16
2019,9,8,9,28,No,4,2,No,7,Right direction,Rent,Car,2
2019,1,1,1,75,No,1,1,No,1,Not sure,Rent,Walk,70
2019,7,7,5,40,Yes,5,3,No,4,Wrong track,Own,Multiple Modes,10
2019,8,8,8,73,No,7,1,999,8,999,Own,Car,33
2019,9,9,9,49,Yes,7,3,No,9,Right direction,Own,Car,14
2019,7,7,7,32,No,2,1,No,7,Not sure,Rent,Public transit,10
2019,5,5,9,67,No,4,2,No,10,Wrong track,Rent,Multiple Modes,20
2019,8,9,8,38,No,2,2,No,7,Right direction,Rent,Multiple Modes,7
2019,8,9,10,29,No,3,1,No,8,Right direction,Rent,Car,1
2019,7,7,8,24,No,6,2,Yes,8,Not sure,Rent,Bike,2
2019,8,7,8,26,No,6,2,No,8,999,Rent,Public transit,4
2019,7,9,7,29,No,3,1,No,7,Right direction,Rent,Public transit,1
2019,8,9,9,49,No,7,3,No,7,Right direction,Own,Bike,16
2019,7,6,8,46,No,2,1,No,6,Not sure,Own,Car,12
2019,10,8,8,38,No,3,1,No,5,Right direction,Rent,Walk,15
2019,9,9,9,67,No,6,2,No,10,Right direction,Own,Multiple Modes,5
2019,8,10,6,72,No,4,2,No,10,Wrong track,Rent,Car,72
2019,8,9,9,43,No,2,2,No,8,Right direction,Rent,Bike,16
2019,8,10,9,27,No,2,3,Yes,9,Right direction,Rent,Walk,2
2019,8,7,8,40,No,5,1,No,6,Right direction,Own,Car,18
2019,8,8,6,20,No,7,3,Yes,7,Not sure,Rent,Multiple Modes,2
2019,8,8,8,50,No,6,2,No,10,Right direction,Own,Bike,10
2019,8,8,8,44,No,6,2,No,8,Not sure,Own,Multiple Modes,9
2019,7,7,8,57,Yes,3,1,No,9,Right direction,Own,Public transit,13
2019,9,10,6,66,No,3,2,No,9,Wrong track,Own,Car,66
2019,7,8,9,38,Yes,2,1,No,8,Wrong track,Own,Bike,8
2019,6,6,2,30,No,5,2,No,1,Wrong track,Own,Car,5
2019,8,7,8,55,No,1,2,No,8,Right direction,Rent,Public transit,4
2019,8,8,7,70,No,2,3,No,8,Not sure,Own,Car,14
2019,10,9,9,27,No,1,2,No,9,Right direction,Own,Public transit,1
2019,8,10,9,27,No,5,3,No,8,Right direction,Rent,Public transit,2
2019,10,8,10,29,No,7,1,Yes,5,Right direction,Rent,Public transit,6.5
2019,9,8,8,77,No,1,2,No,10,Right direction,Own,Car,30
2019,7,6,3,31,No,1,2,No,2,Wrong track,Rent,Public transit,31
2019,5,3,4,28,No,5,2,No,4,Not sure,Rent,Public transit,3
2019,9,9,9,59,No,3,1,No,7,Not sure,Own,Walk,4
2019,2,5,5,44,Yes,5,1,No,5,Not sure,Own,Multiple Modes,13
2019,3,4,1,36,No,2,1,No,1,Wrong track,Rent,Walk,7
2019,8,8,8,28,No,3,3,No,8,Not sure,Rent,Public transit,3
2019,4,4,7,36,No,5,3,No,7,Not sure,Own,Car,14
2019,7,7,8,28,No,2,1,No,10,Not sure,Rent,Walk,1
2019,8,10,9,38,No,6,2,No,9,Right direction,Own,Walk,9
2019,10,10,8,79,No,3,2,No,6,Not sure,Own,Car,45
2019,6,7,7,27,No,6,1,Yes,8,Right direction,Rent,Public transit,1
2019,6,6,4,45,Yes,2,1,No,1,Right direction,Rent,Car,7
2019,999,9,10,32,No,3,2,No,10,Right direction,Rent,Multiple Modes,1
2019,9,9,10,52,No,6,1,No,10,Not sure,Own,Walk,8
2019,10,10,10,80,No,5,1,No,10,Right direction,Own,Car,42
2019,9,10,10,70,No,1,2,No,5,Not sure,Own,Car,70
2019,8,8,8,31,No,2,2,No,6,Right direction,Rent,Bike,7
2019,7,6,9,31,No,2,2,No,3,Right direction,Rent,Walk,6
2019,4,4,6,38,No,7,2,No,9,Not sure,Rent,Public transit,11
2019,8,9,8,41,No,4,3,No,8,Right direction,Own,Car,3
2019,9,8,9,67,No,7,3,999,2,Right direction,Own,Car,35
2019,8,8,8,55,No,3,2,No,8,Right direction,Own,Car,11
2019,8,8,3,77,No,3,2,No,8,Wrong track,Rent,Car,77
2019,8,7,7,38,No,3,3,No,8,Right direction,Rent,Car,16
2019,8,8,9,33,No,4,3,No,8,Right direction,Rent,Bike,5
2019,7,8,8,40,No,6,1,No,8,Not sure,Rent,Car,1
2019,7,7,7,28,No,7,2,No,6,Not sure,Rent,Multiple Modes,4
2019,7,7,8,60,No,3,2,No,3,Right direction,Own,Public transit,14
2019,8,8,8,32,No,7,3,No,7,Not sure,Rent,Car,3
2019,10,10,10,34,No,7,1,Yes,8,Not sure,Rent,Multiple Modes,4
2019,5,4,7,31,No,3,3,No,8,Right direction,Rent,Public transit,5
2019,8,7,8,35,Yes,6,2,No,7,Not sure,Rent,Bike,5
2019,10,8,10,23,No,1,3,No,10,Not sure,Rent,Car,1
2019,7,8,6,32,No,3,1,No,8,Not sure,Rent,Walk,3
2019,9,9,4,48,No,2,1,999,1,Wrong track,Rent,Multiple Modes,25
2019,1,1,5,62,No,3,2,No,5,Wrong track,Rent,Multiple Modes,62
2019,9,8,8,38,Yes,4,3,No,7,Right direction,Own,Public transit,11
2019,7,5,8,35,Yes,4,3,No,4,Right direction,Own,Car,8
2019,8,8,7,36,No,2,1,No,10,Right direction,Rent,Walk,4
2019,8,7,10,27,No,5,3,No,8,Right direction,Own,Public transit,3
2019,10,7,10,61,No,1,2,No,10,Right direction,Own,Car,4.5
2019,10,10,10,54,No,1,2,No,9,Right direction,Own,Car,32
2019,7,7,9,60,No,6,2,No,9,Wrong track,Own,Car,50
2019,8,8,8,31,No,4,3,No,7,Right direction,Rent,Car,7
2019,9,8,9,23,No,2,3,No,9,Not sure,Rent,Walk,1
2019,8,999,9,23,No,2,3,No,8,Not sure,Rent,Bike,1
2019,10,10,10,53,Yes,1,3,No,10,Right direction,Own,Car,29
2019,9,9,10,28,No,2,1,999,8,Right direction,Rent,Walk,5
2019,8,8,9,32,Yes,5,1,No,7,Not sure,Own,Multiple Modes,9
2019,10,10,10,39,Yes,6,3,No,10,Right direction,Own,Public transit,9
2019,7,8,9,34,No,3,1,No,7,Right direction,Own,Walk,14
2019,8,8,10,36,No,2,2,No,10,Right direction,Rent,Walk,1
2019,7,8,10,41,No,6,3,No,10,Right direction,Own,Public transit,13
2019,8,8,8,29,Yes,2,3,No,7,Right direction,Rent,Public transit,1
2019,7,7,6,40,No,7,1,No,5,Right direction,Own,Bike,6
2019,4,5,8,24,No,5,3,No,7,Not sure,Rent,Public transit,3
2019,10,10,8,45,No,6,2,No,9,Wrong track,Own,Public transit,6
2019,9,9,8,28,No,1,3,No,10,Right direction,Rent,Multiple Modes,6
2019,6,6,8,42,Yes,1,2,No,10,Not sure,Rent,Car,11
2019,8,9,9,52,No,5,2,No,8,Not sure,Own,Car,25
2019,4,4,3,72,No,4,3,No,5,Wrong track,Rent,Car,40
2019,10,10,8,73,No,2,1,No,10,Not sure,Own,Walk,12
2019,10,10,8,54,Yes,3,2,No,9,Right direction,Own,Car,17
2019,6,6,8,40,Yes,4,3,Yes,8,Right direction,Own,Car,4
2019,7,6,6,40,No,1,2,No,9,Right direction,Rent,Public transit,1.5
2019,8,7,8,27,No,6,2,No,9,Not sure,Rent,Bike,3
2019,9,9,7,31,No,4,2,No,8,Right direction,Rent,Car,3
2019,8,8,7,26,No,5,2,No,1,Not sure,Rent,Car,2
2019,6,4,8,64,No,2,2,No,8,Wrong track,Own,Multiple Modes,20
2019,7,8,7,30,No,2,1,No,7,Not sure,Rent,Car,5
2019,8,9,9,49,No,2,1,No,8,999,Own,Walk,14
2019,7,7,8,69,No,3,1,No,4,Wrong track,Rent,Public transit,35
2019,9,9,9,27,No,3,1,No,8,Right direction,Rent,Car,3
2019,10,10,10,83,No,7,3,No,10,Right direction,Rent,Public transit,15
2019,8,8,8,37,No,2,1,No,9,Wrong track,Rent,Walk,12
2019,7,8,8,39,No,2,1,No,4,Right direction,Own,Public transit,8
2019,10,10,10,78,Yes,2,1,999,1,Wrong track,Rent,Multiple Modes,14
2019,9,9,10,35,No,6,1,No,10,Right direction,Rent,Public transit,1
2019,6,8,9,41,Yes,3,1,No,7,Right direction,Own,Multiple Modes,4
2019,10,10,10,75,No,7,3,No,10,Right direction,Own,Car,11
2019,6,6,6,35,No,1,1,No,10,Right direction,Own,Public transit,3
2019,9,10,9,71,No,6,1,No,9,Not sure,Own,Walk,47
2019,7,8,7,37,No,5,1,No,3,Not sure,Rent,Car,10
2019,5,4,7,29,No,4,2,No,4,999,Rent,Car,6
2019,8,9,9,24,No,5,3,Yes,4,Not sure,Rent,Public transit,1.5
2019,5,6,9,43,Yes,4,2,No,8,Wrong track,Rent,Car,17
2019,9,9,10,38,No,7,3,No,7,Right direction,Rent,Car,5
2019,8,9,8,41,No,3,2,No,7,Right direction,Own,Car,15
2019,4,8,8,28,No,3,1,Yes,6,Right direction,Own,Bike,1
2019,9,9,8,33,No,3,3,No,7,Right direction,Rent,Walk,7
2019,9,9,10,76,No,4,1,No,10,Not sure,Rent,Walk,70
2019,10,10,10,71,No,5,1,No,9,Right direction,Rent,Multiple Modes,21
2019,6,9,5,38,Yes,3,2,No,1,Wrong track,Own,Multiple Modes,15
2019,8,9,6,52,Yes,2,3,No,3,Wrong track,Own,Car,52
2019,9,8,10,59,No,2,3,No,7,Not sure,Rent,Multiple Modes,10
2019,7,8,7,28,No,3,3,No,9,Right direction,Rent,Car,5
2019,9,8,8,38,No,5,2,No,8,Right direction,Own,Car,1.5
2019,8,8,9,55,No,4,2,No,9,999,Own,Car,48
2019,9,8,9,25,No,6,1,No,8,Not sure,Rent,Multiple Modes,3
2019,6,7,6,46,Yes,4,8,No,5,Not sure,Own,Car,7
2019,7,7,7,37,Yes,5,1,No,10,Right direction,Own,Car,8
2019,9,9,9,43,No,7,1,No,9,Right direction,Rent,Multiple Modes,2
2019,8,8,8,32,No,6,1,No,5,Right direction,Rent,Public transit,3
2019,7,8,8,29,No,3,1,No,7,Right direction,Own,Car,3
2019,9,9,9,64,No,6,2,No,4,Right direction,Own,Multiple Modes,26
2019,7,8,8,42,Yes,999,NA,No,8,Not sure,Own,Car,15
2019,8,7,8,79,No,1,3,No,8,Right direction,Rent,Car,79
2019,3,10,3,36,Yes,6,3,No,3,Not sure,Own,Multiple Modes,4
2019,6,8,10,63,No,5,3,No,7,Right direction,Own,Bike,30
2019,5,5,7,90,No,7,3,No,5,Not sure,Rent,Car,3
2019,10,10,9,42,No,4,3,No,5,Not sure,Own,Car,20
2019,5,6,4,34,No,2,1,No,1,Wrong track,Own,Public transit,5
2019,9,9,8,32,No,3,3,No,7,Right direction,Own,Multiple Modes,1.5
2019,5,5,5,72,No,3,1,No,5,Wrong track,Rent,Public transit,49
2019,1,9,9,75,No,7,3,No,8,Right direction,Rent,Public transit,30
2019,10,10,10,72,No,7,2,No,10,Right direction,Own,Car,30
2019,7,7,7,30,No,4,2,No,6,Right direction,Rent,Bike,8
2019,7,7,9,73,No,3,3,No,8,Right direction,Own,Car,5
2019,8,9,10,23,No,6,1,No,10,Right direction,Rent,Public transit,6
2019,5,7,3,72,No,1,2,999,8,Wrong track,Own,Multiple Modes,66
2019,10,10,10,37,Yes,7,1,No,9,Right direction,Own,Bike,11
2019,8,8,8,23,No,2,2,No,10,Right direction,Rent,Walk,3
2019,8,9,6,30,No,7,3,999,6,Wrong track,Own,Car,7
2019,6,6,10,49,No,1,2,No,8,Right direction,Own,Car,2
2019,9,9,9,51,No,1,1,No,8,Not sure,Rent,Multiple Modes,30
2019,6,6,7,88,No,4,3,No,4,999,Own,Multiple Modes,85
2019,8,9,10,67,No,6,2,No,9,Not sure,Own,Car,40
2019,10,10,8,36,Yes,2,1,No,10,Right direction,Rent,Bike,4
2019,8,9,7,34,Yes,1,1,No,4,Not sure,Own,Car,2
2019,8,9,7,26,No,5,3,No,8,Right direction,Rent,Public transit,1
2019,9,10,9,26,No,2,3,No,5,Right direction,Rent,Car,2
2019,10,9,8,25,No,2,3,No,5,Right direction,Rent,Bike,3
2019,5,5,8,64,No,3,1,No,4,Not sure,Own,Car,22
2019,8,6,9,31,No,6,2,No,9,Right direction,Rent,Walk,6
2019,7,4,4,27,No,7,3,No,7,Wrong track,Rent,Car,4
2019,7,7,7,37,No,3,1,No,5,Right direction,Rent,Car,2.5
2019,1,10,1,59,No,5,2,No,9,Right direction,Own,Car,29
2019,9,9,10,28,No,7,3,No,6,Not sure,Rent,Car,2
2019,6,8,1,52,Yes,7,3,Yes,7,Wrong track,Own,Multiple Modes,21
2019,8,7,9,62,No,6,1,No,10,Not sure,Rent,Car,20
2019,5,10,5,61,No,3,3,No,10,Not sure,Own,Car,10
2019,9,9,9,65,No,1,2,No,9,Right direction,Own,Bike,2
2019,7,6,9,32,No,7,1,No,6,Right direction,Rent,Car,5
2019,3,3,9,50,No,999,NA,No,8,Wrong track,Rent,Car,20
2019,8,8,8,32,No,6,1,No,10,Not sure,Rent,Public transit,9
2019,6,6,9,23,No,6,3,No,10,Right direction,Rent,Public transit,1
2019,7,8,7,25,No,7,2,No,5,Right direction,Rent,Multiple Modes,2
2019,6,6,7,30,No,6,1,No,7,Right direction,Rent,Public transit,2
2019,7,7,7,25,No,7,1,No,8,Right direction,Rent,Public transit,2
2019,7,6,9,37,No,6,2,No,9,Wrong track,Rent,Walk,13
2019,8,8,9,67,No,7,3,No,9,Right direction,Own,Bike,50
2019,8,9,10,74,No,6,1,No,10,Right direction,Own,Multiple Modes,45
2019,7,7,7,33,No,6,1,No,8,Right direction,Own,Multiple Modes,11
2019,8,8,8,28,No,4,3,No,6,Right direction,Own,Walk,1.5
2019,7,6,7,25,No,2,2,Yes,7,Right direction,Rent,Public transit,2.5
2019,7,9,9,30,No,6,3,No,10,Not sure,Rent,Car,9
2019,10,10,9,38,Yes,3,1,999,8,Right direction,Own,Car,10
2019,9,10,9,42,Yes,3,3,No,7,Right direction,Own,Public transit,16
2019,8,8,6,52,Yes,6,2,No,7,Wrong track,Own,Bike,10
2019,8,10,9,65,No,6,2,No,10,Right direction,Rent,Public transit,32
2019,7,8,10,43,Yes,6,1,No,10,Right direction,Own,Public transit,8
2019,10,10,5,34,No,4,3,No,6,Right direction,Own,Car,8
2019,6,7,9,39,Yes,6,3,No,6,Not sure,Own,Car,10
2019,9,9,10,72,Yes,5,3,999,10,Not sure,Own,Car,40
2019,4,9,4,31,No,1,1,Yes,1,Right direction,Rent,Multiple Modes,4
2019,9,9,9,65,No,1,2,No,4,Right direction,Own,Bike,10
2019,8,7,5,30,No,5,2,No,6,Not sure,Rent,Public transit,4
2019,8,9,5,57,No,6,2,No,2,Wrong track,Rent,Public transit,32
2019,10,10,5,46,Yes,4,3,Yes,6,Wrong track,Rent,Multiple Modes,2
2019,7,8,7,38,No,4,3,No,7,Not sure,Own,Car,10
2019,10,10,5,56,No,5,2,No,3,Not sure,Own,Car,56
2019,10,5,4,38,Yes,4,2,No,8,Wrong track,Own,Car,38
2019,7,8,5,53,Yes,4,2,No,9,Wrong track,Rent,Public transit,18
2019,4,8,3,29,No,4,2,No,10,Wrong track,Rent,Multiple Modes,7
2019,7,7,8,32,No,1,1,No,4,Not sure,Rent,Bike,11
2019,10,10,10,65,No,6,2,No,10,Right direction,Rent,Public transit,65
2019,10,10,10,80,No,4,1,No,999,Not sure,Own,Car,27
2019,7,8,7,36,Yes,3,1,No,7,Not sure,Own,Multiple Modes,8
2019,8,9,9,36,Yes,3,1,No,7,Right direction,Own,Car,9
2019,9,9,9,60,No,1,3,No,10,Right direction,Own,Public transit,6
2019,10,10,10,66,No,3,2,No,1,Not sure,Own,Multiple Modes,35
2019,2,10,2,34,No,1,3,999,9,Right direction,Own,Car,1
2019,7,8,8,34,No,2,1,No,6,Right direction,Rent,Car,10
2019,6,6,9,46,No,6,2,No,9,Not sure,Rent,Public transit,7
2019,7,7,8,24,No,6,3,No,7,Right direction,Rent,Walk,1
2019,9,10,9,33,Yes,1,2,999,5,Right direction,Rent,Car,4
2019,4,4,7,65,Yes,4,2,No,4,Not sure,Own,Walk,50
2019,9,10,9,31,No,5,3,No,9,Right direction,Rent,Car,1
2019,7,8,10,46,Yes,3,2,999,8,Wrong track,Rent,Public transit,7
2019,4,7,8,29,No,2,2,No,5,Not sure,Rent,Public transit,2
2019,4,7,8,29,No,2,2,No,6,Not sure,Rent,Car,2
2019,8,8,10,27,No,7,3,No,9,Right direction,Rent,Car,3
2019,9,9,9,33,No,5,3,No,7,Right direction,Rent,Car,1
2019,8,8,9,50,No,5,1,No,9,Not sure,Own,Multiple Modes,3
2019,8,9,9,56,No,7,2,No,8,Right direction,Rent,Public transit,27
2019,8,9,9,30,No,7,1,No,7,Right direction,Rent,Public transit,2
2019,10,10,10,82,No,5,3,No,10,999,Rent,Walk,53
2019,8,8,8,35,No,7,1,No,7,Right direction,Rent,Multiple Modes,14
2019,9,9,10,79,No,2,3,No,7,Right direction,Own,Car,36
2019,7,8,9,46,No,5,2,No,9,Right direction,Own,Car,19
2019,7,10,6,24,No,6,2,No,8,Right direction,Rent,Multiple Modes,1
2019,8,9,8,62,No,3,3,No,7,Right direction,Own,Car,4
2019,9,9,10,33,No,3,1,No,9,Right direction,Rent,Car,10
2019,8,8,9,61,No,3,3,No,8,Not sure,Own,Multiple Modes,34
2019,10,10,10,39,Yes,7,2,No,10,Not sure,Rent,Car,3
2019,8,8,8,70,No,6,2,No,9,Right direction,Own,Car,6
